Time,Instrument,Operation,OrderId,Side,Volume,Price,Lifespan
23.123253,1,Insert,7057345,B,10000,3511,GFD
23.259398,0,Insert,1489102,B,500,3510,GFD
23.259444,1,Cancel,7057344,,,,
23.259444,1,Cancel,7057345,,,,
23.259444,1,Insert,7057346,A,10000,3516,GFD
23.259444,1,Insert,7057347,B,10000,3511,GFD
23.259453,0,Cancel,1631508,,,,
23.331478,0,Cancel,1913841,,,,
23.389893,1,Insert,5048026,B,48,3515,GFD
23.572687,0,Cancel,1489102,,,,
23.57279,0,Insert,1728481,B,500,3509,GFD
23.700668,1,Insert,5048027,B,33,3512,GFD
24.753213,1,Insert,5048028,A,44,3514,GFD
24.996993,1,Cancel,7057346,,,,
24.996993,1,Cancel,7057347,,,,
24.996993,1,Insert,7057348,A,10000,3516,GFD
24.996993,1,Insert,7057349,B,10000,3511,GFD
25.001665,0,Insert,1666208,B,2000,3513,GFD
25.001679,1,Cancel,7057348,,,,
25.001679,1,Cancel,7057349,,,,
25.001679,1,Insert,7057350,A,10000,3516,GFD
25.001679,1,Insert,7057351,B,10000,3511,GFD
25.001734,0,Cancel,1583880,,,,
25.001734,1,Cancel,7057350,,,,
25.001734,1,Cancel,7057351,,,,
25.001734,1,Insert,7057352,A,10000,3516,GFD
25.001734,1,Insert,7057353,B,10000,3511,GFD
25.001742,0,Insert,1454750,B,600,3513,GFD
25.099869,0,Insert,1991527,B,100,3512,GFD
25.519568,1,Insert,5048029,B,28,3515,GFD
25.524714,1,Cancel,7057352,,,,
25.524714,1,Cancel,7057353,,,,
25.524714,1,Insert,7057354,A,10000,3516,GFD
25.524714,1,Insert,7057355,B,10000,3511,GFD
25.529158,0,Insert,1949954,A,100,3518,GFD
25.952472,1,Insert,5048030,A,16,3515,GFD
26.317483,1,Insert,5048031,A,9,3515,GFD
26.715116,1,Insert,5048032,A,57,3515,GFD
26.852565,1,Cancel,7057354,,,,
26.852565,1,Cancel,7057355,,,,
26.852565,1,Insert,7057356,A,10000,3516,GFD
26.852565,1,Insert,7057357,B,10000,3511,GFD
26.90031,0,Insert,1437043,B,500,3514,FAK
26.900377,1,Cancel,7057356,,,,
26.900377,1,Cancel,7057357,,,,
26.900377,1,Insert,7057358,A,10000,3516,GFD
26.900377,1,Insert,7057359,B,10000,3511,GFD
26.90045,0,Insert,1725456,B,100,3514,FAK
26.900653,1,Cancel,7057358,,,,
26.900653,1,Cancel,7057359,,,,
26.900653,1,Insert,7057360,A,10000,3516,GFD
26.900653,1,Insert,7057361,B,10000,3511,GFD
26.900838,0,Cancel,1454414,,,,
26.900987,0,Cancel,1838649,,,,
26.900987,0,Cancel,1892897,,,,
26.901146,0,Cancel,1824935,,,,
27.34307,1,Insert,5048033,B,62,3513,GFD
27.451459,1,Cancel,7057360,,,,
27.451459,1,Cancel,7057361,,,,
27.451459,1,Insert,7057362,A,10000,3517,GFD
27.451459,1,Insert,7057363,B,10000,3512,GFD
27.464491,0,Insert,1781428,B,1500,3512,GFD
27.464506,0,Insert,1797925,A,1500,3516,GFD
27.549743,1,Insert,5048034,B,133,3514,GFD
27.60822,1,Cancel,7057362,,,,
27.60822,1,Cancel,7057363,,,,
27.60822,1,Insert,7057364,A,10000,3517,GFD
27.60822,1,Insert,7057365,B,10000,3512,GFD
28.777287,0,Insert,1589249,B,100,3515,FAK
28.777328,1,Cancel,7057364,,,,
28.777328,1,Cancel,7057365,,,,
28.777328,1,Insert,7057366,A,10000,3517,GFD
28.777328,1,Insert,7057367,B,10000,3512,GFD
28.777417,0,Cancel,1965142,,,,
28.878545,1,Cancel,7057366,,,,
28.878545,1,Cancel,7057367,,,,
28.878545,1,Insert,7057368,A,10000,3517,GFD
28.878545,1,Insert,7057369,B,10000,3512,GFD
29.030444,0,Insert,1795260,B,200,3514,GFD
29.030655,0,Insert,1760133,B,500,3512,GFD
29.030722,0,Insert,1893143,B,500,3510,GFD
29.03082,0,Insert,1697763,B,1000,3510,GFD
29.030913,0,Cancel,1697763,,,,
29.030937,0,Cancel,1728481,,,,
29.063888,0,Cancel,1787226,,,,
29.071956,0,Cancel,1856757,,,,
29.071956,0,Insert,1751764,B,100,3514,GFD
29.096703,0,Insert,1441959,B,400,3510,GFD
29.23221,1,Insert,5048035,A,6,3513,GFD
29.293708,1,Insert,5048036,A,10,3514,GFD
29.300984,1,Insert,5048037,B,1,3513,GFD
29.32718,1,Cancel,7057368,,,,
29.32718,1,Cancel,7057369,,,,
29.32718,1,Insert,7057370,A,10000,3517,GFD
29.32718,1,Insert,7057371,B,10000,3512,GFD
29.33783,0,Insert,1482812,B,2200,3515,FAK
29.337955,0,Insert,1626323,B,600,3514,GFD
29.337969,0,Insert,1543988,B,1300,3515,FAK
29.337991,0,Insert,1815452,B,1400,3515,FAK
29.337991,0,Insert,1702853,B,1000,3515,FAK
29.338024,0,Cancel,1797925,,,,
29.338024,0,Insert,1477235,A,1500,3517,GFD
29.338036,0,Insert,1504794,B,1500,3513,GFD
29.338184,0,Cancel,1869055,,,,
29.338222,0,Insert,1469123,B,200,3515,FAK
29.338516,0,Insert,1510949,B,3800,3515,FAK
29.338516,0,Insert,1867122,B,200,3515,GFD
29.338541,0,Cancel,1781428,,,,
29.33864,0,Cancel,1418478,,,,
29.33864,0,Cancel,1794719,,,,
29.33868,0,Insert,1888643,A,1500,3518,GFD
29.338699,0,Insert,1757089,B,1500,3514,GFD
29.338717,0,Insert,1926489,A,1000,3517,GFD
29.338725,0,Insert,1855196,B,600,3515,GFD
29.338738,0,Insert,1640908,B,100,3513,GFD
29.338806,0,Insert,1659063,A,1000,3516,GFD
29.338816,0,Insert,1482569,B,100,3513,GFD
29.338825,0,Insert,1533818,B,500,3513,GFD
29.338886,0,Cancel,1504794,,,,
29.338957,0,Insert,1682384,B,500,3511,GFD
29.339086,0,Cancel,1893143,,,,
29.339092,0,Cancel,1867122,,,,
29.339326,0,Cancel,1606863,,,,
29.339435,0,Cancel,1905434,,,,
29.339448,0,Cancel,1839893,,,,
29.341156,0,Cancel,1477235,,,,
29.341421,0,Insert,1453566,B,100,3515,GFD
29.378692,0,Insert,1782805,A,100,3518,GFD
29.378917,0,Insert,1702186,A,500,3518,GFD
29.382683,0,Cancel,1751764,,,,
29.382683,0,Insert,1411122,B,100,3515,GFD
29.399876,0,Cancel,1991527,,,,
29.399903,0,Insert,1543412,A,100,3518,GFD
29.415735,0,Insert,1879422,B,1100,3515,GFD
29.415801,0,Cancel,1659063,,,,
29.415874,0,Cancel,1997379,,,,
29.415934,0,Cancel,1782805,,,,
29.415945,0,Cancel,1702186,,,,
29.452066,0,Cancel,1533470,,,,
29.456662,0,Insert,1621893,A,500,3522,GFD
29.485754,0,Insert,1445385,A,400,3520,GFD
29.493215,0,Insert,1930463,B,400,3515,GFD
29.493282,0,Insert,1611267,B,100,3514,GFD
29.499872,0,Cancel,1482569,,,,
29.542328,1,Insert,5048038,A,106,3516,GFD
29.572439,1,Cancel,7057370,,,,
29.572439,1,Cancel,7057371,,,,
29.572439,1,Insert,7057372,A,10000,3519,GFD
29.572439,1,Insert,7057373,B,10000,3514,GFD
29.624468,0,Insert,1853549,A,100,3515,FAK
29.763168,0,Insert,1650436,B,100,3514,GFD
29.802351,1,Insert,5048039,A,140,3516,GFD
29.889622,1,Insert,5048040,A,60,3517,GFD
29.940612,0,Insert,1711072,B,500,3512,GFD
29.940671,0,Cancel,1682384,,,,
30.092727,0,Insert,1489661,A,200,3516,GFD
30.092818,0,Insert,1559064,A,600,3517,GFD
30.092859,0,Insert,1557222,A,100,3518,GFD
30.092934,0,Insert,1489041,A,500,3518,GFD
30.12429,1,Cancel,7057372,,,,
30.12429,1,Cancel,7057373,,,,
30.12429,1,Insert,7057374,A,10000,3518,GFD
30.12429,1,Insert,7057375,B,10000,3513,GFD
30.178794,0,Insert,1903687,A,100,3515,FAK
30.17895,0,Cancel,1855196,,,,
30.179017,0,Cancel,1611267,,,,
30.199876,0,Insert,1766167,B,100,3513,GFD
30.481036,0,Insert,1586861,A,5100,3518,GFD
30.481109,0,Insert,1594697,A,600,3516,GFD
30.481166,0,Insert,1478845,A,1000,3516,GFD
30.481222,0,Insert,1599610,A,100,3515,FAK
30.481222,0,Insert,1662590,A,100,3515,FAK
30.481222,0,Insert,1714499,A,1100,3515,FAK
30.481222,0,Insert,1733497,A,400,3515,FAK
30.481319,0,Cancel,1626323,,,,
30.481396,0,Insert,1873251,A,1000,3515,GFD
30.481406,0,Cancel,1766167,,,,
30.481442,0,Insert,1395300,B,1500,3513,GFD
30.481451,0,Insert,1928759,A,1500,3517,GFD
30.481463,0,Insert,1615878,A,100,3517,GFD
30.481477,0,Cancel,1533818,,,,
30.481477,0,Cancel,1454750,,,,
30.481518,0,Insert,1713445,B,100,3512,GFD
30.481529,0,Cancel,1888643,,,,
30.481529,0,Insert,1485518,B,1500,3512,GFD
30.481548,0,Insert,1588661,A,100,3517,GFD
30.481585,0,Cancel,1757089,,,,
30.481645,0,Insert,1642843,A,500,3517,GFD
30.481653,0,Cancel,1711072,,,,
30.481675,0,Insert,1989581,A,1500,3516,GFD
30.481852,0,Cancel,1395300,,,,
30.481896,0,Cancel,1928759,,,,
30.481931,0,Insert,1916636,A,600,3515,GFD
30.481984,0,Insert,1649552,A,200,3514,FAK
30.481984,0,Insert,1952574,A,100,3514,FAK
30.482016,0,Insert,1398894,A,1000,3518,GFD
30.482128,0,Cancel,1398894,,,,
30.482303,0,Cancel,1760133,,,,
30.493017,0,Insert,1594816,B,100,3513,GFD
30.499876,0,Cancel,1543412,,,,
30.514074,0,Insert,1826674,A,100,3514,GFD
30.514148,0,Insert,1404469,A,1000,3514,GFD
30.514208,0,Insert,1602789,A,100,3516,GFD
30.514222,0,Cancel,1893146,,,,
30.514222,0,Insert,1802914,A,100,3516,GFD
30.51426,0,Insert,1521536,A,500,3516,GFD
30.52133,0,Insert,1632114,B,500,3510,GFD
30.532035,0,Insert,1892191,B,100,3513,GFD
30.547594,0,Cancel,1489661,,,,
30.550642,0,Cancel,1445385,,,,
30.552536,0,Insert,1599145,A,200,3514,GFD
30.588508,0,Insert,1913082,A,400,3518,GFD
30.599878,0,Cancel,1615878,,,,
30.830082,1,Insert,5048041,A,27,3512,GFD
30.84066,1,Cancel,7057374,,,,
30.84066,1,Cancel,7057375,,,,
30.84066,1,Insert,7057376,A,10000,3516,GFD
30.84066,1,Insert,7057377,B,10000,3511,GFD
30.867103,0,Insert,1619241,B,100,3514,FAK
30.867103,0,Insert,1980449,B,400,3514,FAK
30.867555,0,Cancel,1404469,,,,
30.867616,0,Cancel,1602789,,,,
30.867784,0,Insert,1809842,B,200,3514,FAK
30.867883,0,Insert,1403477,B,1000,3513,GFD
30.867949,0,Cancel,1521536,,,,
30.867998,0,Cancel,1802914,,,,
30.867998,0,Cancel,1916636,,,,
30.868005,0,Insert,1927664,A,100,3517,GFD
30.868184,0,Insert,1809078,B,500,3510,GFD
30.868281,0,Cancel,1809078,,,,
30.982207,1,Cancel,7057376,,,,
30.982207,1,Cancel,7057377,,,,
30.982207,1,Insert,7057378,A,10000,3517,GFD
30.982207,1,Insert,7057379,B,10000,3512,GFD
31.684117,0,Insert,1736078,A,100,3516,GFD
31.723069,1,Insert,5048042,B,62,3513,GFD
31.959839,1,Cancel,7057378,,,,
31.959839,1,Cancel,7057379,,,,
31.959839,1,Insert,7057380,A,10000,3517,GFD
31.959839,1,Insert,7057381,B,10000,3512,GFD
32.184541,0,Insert,1925211,B,500,3512,GFD
32.18457,1,Cancel,7057380,,,,
32.18457,1,Cancel,7057381,,,,
32.18457,1,Insert,7057382,A,10000,3517,GFD
32.18457,1,Insert,7057383,B,10000,3512,GFD
32.184614,0,Cancel,1772692,,,,
32.249185,1,Insert,5048043,A,47,3514,GFD
33.416654,1,Insert,5048044,B,14,3515,GFD
33.818912,1,Insert,5048045,A,1,3516,GFD
33.831399,1,Insert,5048046,A,66,3515,GFD
33.885278,1,Cancel,7057382,,,,
33.885278,1,Cancel,7057383,,,,
33.885278,1,Insert,7057384,A,10000,3517,GFD
33.885278,1,Insert,7057385,B,10000,3512,GFD
33.93302,0,Cancel,1696422,,,,
34.095376,1,Cancel,7057384,,,,
34.095376,1,Cancel,7057385,,,,
34.095376,1,Insert,7057386,A,10000,3517,GFD
34.095376,1,Insert,7057387,B,10000,3512,GFD
34.211368,0,Insert,1498591,A,100,3516,GFD
34.212891,1,Cancel,7057386,,,,
34.212891,1,Cancel,7057387,,,,
34.212891,1,Insert,7057388,A,10000,3517,GFD
34.212891,1,Insert,7057389,B,10000,3512,GFD
34.221557,0,Cancel,1424709,,,,
34.221557,0,Insert,1467117,B,100,3515,FAK
34.221711,1,Cancel,7057388,,,,
34.221711,1,Cancel,7057389,,,,
34.221711,1,Insert,7057390,A,10000,3517,GFD
34.221711,1,Insert,7057391,B,10000,3512,GFD
34.221747,0,Insert,1431043,B,1500,3513,GFD
34.221762,0,Insert,1524667,A,1500,3517,GFD
34.221841,0,Cancel,1485518,,,,
34.221851,0,Insert,1903743,A,1500,3516,GFD
34.221862,0,Insert,1438169,B,1500,3512,GFD
34.221877,0,Cancel,1431043,,,,
34.221905,0,Cancel,1524667,,,,
34.221951,0,Insert,1561413,A,600,3515,GFD
34.22196,0,Cancel,1989581,,,,
34.222011,0,Cancel,1403477,,,,
34.623514,1,Insert,5048047,A,81,3514,GFD
34.890379,1,Insert,5048048,B,48,3513,GFD
34.936519,1,Insert,5048049,A,63,3513,GFD
35.089465,1,Insert,5048050,A,75,3513,GFD
35.305682,1,Cancel,7057390,,,,
35.305682,1,Cancel,7057391,,,,
35.305682,1,Insert,7057392,A,10000,3517,GFD
35.305682,1,Insert,7057393,B,10000,3512,GFD
35.598454,0,Cancel,1499295,,,,
35.598454,0,Insert,1627147,B,100,3508,GFD
36.898417,1,Cancel,7057392,,,,
36.898417,1,Cancel,7057393,,,,
36.898417,1,Insert,7057394,A,10000,3517,GFD
36.898417,1,Insert,7057395,B,10000,3512,GFD
36.939729,0,Cancel,1925211,,,,
36.939731,1,Cancel,7057394,,,,
36.939731,1,Cancel,7057395,,,,
36.939731,1,Insert,7057396,A,10000,3517,GFD
36.939731,1,Insert,7057397,B,10000,3512,GFD
36.939737,0,Insert,1748347,B,500,3509,GFD
36.939775,1,Cancel,7057396,,,,
36.939775,1,Cancel,7057397,,,,
36.939775,1,Insert,7057398,A,10000,3517,GFD
36.939775,1,Insert,7057399,B,10000,3512,GFD
36.939865,0,Insert,1790216,B,500,3511,GFD
36.939912,1,Cancel,7057398,,,,
36.939912,1,Cancel,7057399,,,,
36.939912,1,Insert,7057400,A,10000,3517,GFD
36.939912,1,Insert,7057401,B,10000,3512,GFD
36.939912,0,Cancel,1632114,,,,
37.539305,1,Insert,5048051,B,62,3515,GFD
37.849965,1,Insert,5048052,B,14,3516,GFD
38.709574,1,Insert,5048053,A,2,3512,GFD
38.757675,1,Insert,5048054,B,26,3515,GFD
39.026551,1,Cancel,7057400,,,,
39.026551,1,Cancel,7057401,,,,
39.026551,1,Insert,7057402,A,10000,3517,GFD
39.026551,1,Insert,7057403,B,10000,3512,GFD
39.365286,0,Insert,1846670,A,500,3518,GFD
39.365293,1,Cancel,7057402,,,,
39.365293,1,Cancel,7057403,,,,
39.365293,1,Insert,7057404,A,10000,3517,GFD
39.365293,1,Insert,7057405,B,10000,3512,GFD
39.365297,0,Insert,1439067,B,500,3511,GFD
39.365301,1,Cancel,7057404,,,,
39.365301,1,Cancel,7057405,,,,
39.365301,1,Insert,7057406,A,10000,3517,GFD
39.365301,1,Insert,7057407,B,10000,3512,GFD
39.365402,0,Insert,1547712,A,500,3517,GFD
39.365405,1,Cancel,7057406,,,,
39.365405,1,Cancel,7057407,,,,
39.365405,1,Insert,7057408,A,10000,3517,GFD
39.365405,1,Insert,7057409,B,10000,3512,GFD
39.365411,0,Insert,1505876,B,500,3510,GFD
39.365462,1,Cancel,7057408,,,,
39.365462,1,Cancel,7057409,,,,
39.365462,1,Insert,7057410,A,10000,3517,GFD
39.365462,1,Insert,7057411,B,10000,3512,GFD
39.365482,0,Cancel,1422341,,,,
39.453134,1,Insert,5048055,B,15,3515,GFD
39.494245,1,Insert,5048056,A,29,3512,GFD
40.051084,1,Insert,5048057,A,104,3515,GFD
40.661644,1,Insert,5048058,B,71,3515,GFD
40.738891,1,Insert,5048059,B,29,3513,GFD
41.799423,1,Insert,5048060,A,111,3513,GFD
41.987296,1,Insert,5048061,B,102,3514,GFD
42.127166,1,Insert,5048062,B,20,3513,GFD
42.156642,1,Insert,5048063,B,41,3514,GFD
42.196523,1,Cancel,7057410,,,,
42.196523,1,Cancel,7057411,,,,
42.196523,1,Insert,7057412,A,10000,3517,GFD
42.196523,1,Insert,7057413,B,10000,3512,GFD
42.40884,0,Insert,1952199,B,100,3513,GFD
42.439707,1,Cancel,7057412,,,,
42.439707,1,Cancel,7057413,,,,
42.439707,1,Insert,7057414,A,10000,3517,GFD
42.439707,1,Insert,7057415,B,10000,3512,GFD
42.439913,0,Insert,1983946,B,1000,3513,GFD
42.439965,1,Cancel,7057414,,,,
42.439965,1,Cancel,7057415,,,,
42.439965,1,Insert,7057416,A,10000,3517,GFD
42.439965,1,Insert,7057417,B,10000,3512,GFD
42.439987,0,Cancel,1561413,,,,
42.439993,1,Cancel,7057416,,,,
42.439993,1,Cancel,7057417,,,,
42.439993,1,Insert,7057418,A,10000,3517,GFD
42.439993,1,Insert,7057419,B,10000,3512,GFD
42.439999,0,Insert,1982114,B,600,3512,GFD
42.440011,1,Cancel,7057418,,,,
42.440011,1,Cancel,7057419,,,,
42.440011,1,Insert,7057420,A,10000,3517,GFD
42.440011,1,Insert,7057421,B,10000,3512,GFD
42.440012,0,Insert,1844460,B,200,3513,GFD
42.440029,1,Cancel,7057420,,,,
42.440029,1,Cancel,7057421,,,,
42.440029,1,Insert,7057422,A,10000,3517,GFD
42.440029,1,Insert,7057423,B,10000,3512,GFD
42.440053,0,Insert,1723411,A,200,3515,GFD
42.440088,0,Insert,1762297,B,1000,3514,GFD
42.440095,0,Cancel,1873251,,,,
42.440176,0,Insert,1603405,B,1500,3513,GFD
42.440196,0,Insert,1441603,A,1500,3517,GFD
42.44021,0,Cancel,1903743,,,,
42.440214,0,Cancel,1438169,,,,
42.440297,0,Insert,1871817,B,200,3514,GFD
42.440307,0,Cancel,1723411,,,,
42.440376,0,Cancel,1547712,,,,
42.440383,0,Cancel,1927664,,,,
42.440396,0,Insert,1678957,A,200,3516,GFD
42.440404,0,Insert,1437170,B,1000,3512,GFD
42.440434,0,Cancel,1642843,,,,
42.440486,0,Cancel,1588661,,,,
42.440494,0,Insert,1977068,A,500,3516,GFD
42.440506,0,Insert,1775951,A,100,3517,GFD
42.440558,0,Cancel,1748347,,,,
42.44063,0,Insert,1494282,A,500,3520,GFD
42.440843,0,Insert,1837125,B,1000,3510,GFD
42.440924,0,Cancel,1837125,,,,
42.480327,0,Cancel,1892191,,,,
42.480327,0,Insert,1466009,B,100,3514,GFD
42.480452,0,Cancel,1977068,,,,
42.48048,0,Insert,1662538,A,500,3519,GFD
42.480523,0,Cancel,1829276,,,,
42.814742,1,Insert,5048064,A,59,3516,GFD
42.850597,1,Cancel,7057422,,,,
42.850597,1,Cancel,7057423,,,,
42.850597,1,Insert,7057424,A,10000,3518,GFD
42.850597,1,Insert,7057425,B,10000,3513,GFD
42.891541,0,Insert,1763416,A,100,3514,FAK
42.891696,0,Insert,1935326,B,1500,3512,GFD
42.89171,0,Insert,1904324,A,1500,3516,GFD
42.891727,0,Cancel,1603405,,,,
42.891727,0,Cancel,1441603,,,,
42.891793,0,Insert,1457974,B,1500,3513,GFD
42.891802,0,Insert,1544018,A,1500,3517,GFD
42.891815,0,Cancel,1935326,,,,
42.891847,0,Cancel,1904324,,,,
43.477651,1,Insert,5048065,A,46,3515,GFD
43.499438,1,Insert,5048066,A,31,3514,GFD
44.649345,1,Insert,5048067,B,67,3515,GFD
45.215917,1,Insert,5048068,B,21,3517,GFD
45.334256,1,Insert,5048069,A,125,3515,GFD
45.435873,1,Insert,5048070,A,24,3517,GFD
45.79671,1,Insert,5048071,A,144,3515,GFD
45.918765,1,Insert,5048072,B,117,3514,GFD
45.982138,1,Cancel,7057424,,,,
45.982138,1,Cancel,7057425,,,,
45.982138,1,Insert,7057426,A,10000,3518,GFD
45.982138,1,Insert,7057427,B,10000,3513,GFD
46.143053,0,Insert,1809127,A,100,3517,GFD
46.143108,1,Cancel,7057426,,,,
46.143108,1,Cancel,7057427,,,,
46.143108,1,Insert,7057428,A,10000,3518,GFD
46.143108,1,Insert,7057429,B,10000,3513,GFD
46.143119,0,Insert,1798923,A,500,3521,GFD
46.272062,1,Insert,5048073,B,40,3517,GFD
46.657379,1,Cancel,7057428,,,,
46.657379,1,Cancel,7057429,,,,
46.657379,1,Insert,7057430,A,10000,3518,GFD
46.657379,1,Insert,7057431,B,10000,3513,GFD
46.961936,0,Cancel,1809127,,,,
46.961976,1,Cancel,7057430,,,,
46.961976,1,Cancel,7057431,,,,
46.961976,1,Insert,7057432,A,10000,3518,GFD
46.961976,1,Insert,7057433,B,10000,3513,GFD
46.961998,0,Cancel,1798923,,,,
47.197489,1,Insert,5048074,A,89,3514,GFD
47.25293,1,Cancel,7057432,,,,
47.25293,1,Cancel,7057433,,,,
47.25293,1,Insert,7057434,A,10000,3518,GFD
47.25293,1,Insert,7057435,B,10000,3513,GFD
47.28969,0,Insert,1802457,B,600,3516,FAK
47.28969,0,Insert,1970216,B,900,3516,FAK
47.289815,1,Cancel,7057434,,,,
47.289815,1,Cancel,7057435,,,,
47.289815,1,Insert,7057436,A,10000,3518,GFD
47.289815,1,Insert,7057437,B,10000,3513,GFD
47.289859,0,Cancel,1559064,,,,
47.289859,0,Cancel,1775951,,,,
47.289861,1,Cancel,7057436,,,,
47.289861,1,Cancel,7057437,,,,
47.289861,1,Insert,7057438,A,10000,3518,GFD
47.289861,1,Insert,7057439,B,10000,3513,GFD
47.289864,0,Insert,1613496,B,600,3515,GFD
47.289892,1,Cancel,7057438,,,,
47.289892,1,Cancel,7057439,,,,
47.289892,1,Insert,7057440,A,10000,3518,GFD
47.289892,1,Insert,7057441,B,10000,3513,GFD
47.289893,0,Insert,1826318,A,1500,3518,GFD
47.28991,1,Cancel,7057440,,,,
47.28991,1,Cancel,7057441,,,,
47.28991,1,Insert,7057442,A,10000,3518,GFD
47.28991,1,Insert,7057443,B,10000,3513,GFD
47.28991,0,Cancel,1544018,,,,
47.289916,0,Cancel,1996515,,,,
47.289951,0,Cancel,1478845,,,,
47.289965,0,Cancel,1489041,,,,
47.289989,0,Cancel,1846670,,,,
47.29,0,Cancel,1457974,,,,
47.290008,0,Insert,1578911,B,1000,3515,GFD
47.290024,0,Insert,1417194,B,1500,3514,GFD
47.290069,0,Insert,1846223,B,100,3513,GFD
47.290102,0,Insert,1770311,B,500,3513,GFD
47.290125,0,Cancel,1678957,,,,
47.29018,0,Cancel,1926489,,,,
47.290225,0,Insert,1475383,B,500,3513,GFD
47.290266,0,Insert,1881304,B,200,3515,GFD
47.290369,0,Cancel,1505876,,,,
47.291752,0,Insert,1889843,B,100,3513,GFD
47.293286,0,Insert,1846987,B,100,3513,GFD
47.298126,0,Insert,1900062,A,100,3519,GFD
47.298186,0,Insert,1948364,A,100,3519,GFD
47.299855,0,Insert,1738980,B,600,3514,GFD
47.299896,0,Cancel,1713445,,,,
47.304053,0,Insert,1672531,B,100,3512,GFD
47.304124,0,Insert,1715163,B,100,3512,GFD
47.30985,0,Insert,1737865,B,600,3513,GFD
47.309928,0,Insert,1509115,A,100,3521,GFD
47.309972,0,Insert,1447724,A,100,3521,GFD
47.316513,0,Insert,1767996,B,100,3511,GFD
47.316543,0,Insert,1630922,B,100,3511,GFD
47.31657,0,Insert,1817609,B,100,3516,FAK
47.31657,0,Insert,1993423,B,100,3516,FAK
47.316692,0,Insert,1533976,B,1000,3516,GFD
47.316725,0,Insert,1700565,B,600,3516,GFD
47.316756,0,Insert,1878716,B,100,3514,GFD
47.316762,0,Insert,1682807,B,200,3516,GFD
47.316795,0,Cancel,1557222,,,,
47.316795,0,Insert,1765299,B,100,3514,GFD
47.316806,0,Insert,1804834,A,1500,3519,GFD
47.316822,0,Cancel,1826318,,,,
47.316827,0,Insert,1443818,B,600,3517,FAK
47.316895,0,Insert,1414672,B,500,3514,GFD
47.316938,0,Insert,1681806,B,2800,3517,FAK
47.316966,0,Insert,1621147,B,1500,3515,GFD
47.316976,0,Insert,1944779,B,200,3517,FAK
47.317004,0,Cancel,1417194,,,,
47.317004,0,Insert,1493347,B,500,3514,GFD
47.317012,0,Cancel,1662538,,,,
47.317109,0,Insert,1515958,B,500,3517,FAK
47.317151,0,Cancel,1439067,,,,
47.317214,0,Cancel,1904693,,,,
47.317233,0,Cancel,1712741,,,,
47.317233,0,Insert,1741115,B,600,3517,GFD
47.317255,0,Insert,1996371,A,1500,3520,GFD
47.317278,0,Cancel,1948364,,,,
47.317288,0,Cancel,1804834,,,,
47.317302,0,Insert,1524873,B,100,3515,GFD
47.317346,0,Insert,1934846,B,100,3515,GFD
47.31757,0,Insert,1757299,B,1500,3515,GFD
47.31775,0,Amend,1437170,,-500,,
47.317776,0,Amend,1757299,,-500,,
47.32221,0,Insert,1937579,A,100,3520,GFD
47.322247,0,Insert,1691395,A,100,3523,GFD
47.327093,0,Insert,1532977,B,100,3515,GFD
47.328627,0,Insert,1463130,B,100,3515,GFD
47.330283,0,Cancel,1466009,,,,
47.330283,0,Insert,1998297,B,100,3515,GFD
47.330429,0,Insert,1463303,A,1000,3521,GFD
47.330479,0,Insert,1528627,A,500,3523,GFD
47.333145,0,Insert,1719899,A,100,3523,GFD
47.339375,0,Insert,1840114,B,100,3514,GFD
47.340909,0,Insert,1907025,B,100,3514,GFD
47.340968,0,Insert,1528387,A,100,3519,GFD
47.351776,0,Insert,1854454,B,100,3509,GFD
47.351805,0,Insert,1447349,B,100,3509,GFD
47.364085,0,Insert,1498332,B,100,3507,GFD
47.364113,0,Insert,1424177,B,100,3507,GFD
47.37633,0,Insert,1734744,B,100,3505,GFD
47.37636,0,Insert,1608503,B,100,3505,GFD
47.3999,0,Cancel,1878716,,,,
47.399926,0,Cancel,1846223,,,,
47.400136,0,Insert,1909970,A,600,3517,FAK
47.400255,0,Cancel,1700565,,,,
47.400289,0,Insert,1967213,A,1500,3519,GFD
47.400309,0,Cancel,1996371,,,,
47.400339,0,Cancel,1934846,,,,
47.400339,0,Cancel,1524873,,,,
47.400345,0,Cancel,1757299,,,,
47.400434,0,Insert,1666935,A,500,3520,GFD
47.40049,0,Insert,1604915,B,100,3514,GFD
47.400595,0,Cancel,1528627,,,,
47.402574,0,Cancel,1606135,,,,
47.40564,0,Insert,1410736,A,100,3520,GFD
47.408968,0,Cancel,1913082,,,,
47.409042,0,Cancel,1441959,,,,
47.412834,0,Cancel,1998297,,,,
47.412834,0,Insert,1536471,B,100,3517,GFD
47.412919,0,Insert,1868299,A,1500,3520,GFD
47.41293,0,Insert,1699563,A,100,3517,FAK
47.412986,0,Cancel,1967213,,,,
47.413067,0,Insert,1988492,B,100,3515,GFD
47.413076,0,Insert,1757394,A,1500,3519,GFD
47.41309,0,Cancel,1868299,,,,
47.413153,0,Insert,1516728,A,1500,3520,GFD
47.413176,0,Cancel,1757394,,,,
47.413234,0,Cancel,1666935,,,,
47.413419,0,Insert,1393513,A,500,3523,GFD
47.417228,0,Insert,1441556,A,600,3519,GFD
47.440193,0,Insert,1606028,B,500,3515,GFD
47.440238,0,Cancel,1475383,,,,
47.440349,0,Insert,1677825,B,500,3512,GFD
47.489253,0,Insert,1433766,A,1000,3516,FAK
47.489253,0,Insert,1668020,A,100,3516,FAK
